날짜,고객번호,카페,음식점,여행,서점,쇼핑,온라인결제,교통,미용실,병원,주유소,화장품,편의점,주차장,문화,이동통신,학원,스포츠,부동산,자동차,기기,기타,동물병원,세탁소,영화,정육점,해외직구,택시,사우나,보험,테마파크,OTT구독,배달,해외결제,대형마트,항공사,숙박
2022-07-18,75,0,18300,0,0,163800,0,5600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-19,75,0,18800,0,0,0,0,5600,39300,0,58400,0,0,0,0,0,0,0,0,0,28100,0,0,0,0,0,0,0,0,0,0,28000,0,0,0,0,0
2022-07-15,75,0,23200,0,0,0,0,5600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11130,0,35900,0,0,0,0,0,0,0,0,0,0,0
2022-07-20,75,0,18200,0,0,0,0,5600,0,0,0,0,8700,0,0,0,0,0,0,0,0,0,0,12420,0,37600,36000,0,0,0,0,0,0,0,0,0,0
2022-07-05,75,0,19300,0,0,0,0,5600,34600,0,0,0,9300,0,0,0,0,0,0,0,0,34300,0,0,0,0,32900,0,0,0,0,0,0,0,0,0,0
2022-07-08,75,0,0,0,0,51100,0,5600,0,0,0,0,3100,30800,0,0,0,0,0,0,0,0,652700,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-24,75,0,27000,0,0,0,0,5600,0,0,0,0,0,0,0,0,0,0,0,0,0,31400,0,0,0,0,0,24700,0,0,0,12300,0,0,0,0,0
2022-07-26,75,0,19000,0,0,0,0,5600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20500,0,0,0,48000,0,0
2022-07-22,75,0,26900,0,0,0,0,5600,0,0,0,0,8500,0,0,0,0,49400,0,0,0,12400,0,0,26400,0,0,0,0,0,5400,0,0,0,0,0,0
2022-07-11,75,0,15100,0,0,0,0,5600,0,0,0,0,6700,7200,0,0,0,0,0,0,23100,0,0,0,0,0,0,0,0,0,0,14500,0,0,0,0,0
2022-07-04,75,0,0,0,0,0,0,5600,0,0,0,0,0,10900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26200,0,0,0,0,0
2022-07-29,75,0,17000,0,0,0,0,5600,0,0,0,14100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8100,0,0,0,0,0,0
2022-07-02,75,12800,24700,0,0,0,0,5600,27400,0,0,0,9500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11000,0,0,0,0
2022-07-19,76,0,15000,0,0,0,0,0,0,0,0,0,0,0,0,11195,0,0,0,1596600,0,0,0,0,0,0,39500,0,0,13100,13800,0,0,0,36900,0,0
2022-07-01,76,0,24400,0,0,0,20600,0,0,0,0,0,7700,0,0,0,0,0,0,0,6800,0,0,0,0,0,0,0,0,0,13900,0,0,0,0,0,0
2022-07-16,76,0,0,0,0,0,0,0,0,0,0,14600,3900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37800,0,0,20000,0,0,0,0,0
2022-07-08,76,0,21500,0,0,269000,8200,0,0,60800,0,0,8400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13200,0,0,22800,0,0,0,0,0
2022-07-17,76,0,28700,0,0,0,0,0,0,11300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31400,0,0,0,0,0,0
2022-07-30,76,4800,15800,0,15300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23800,0,0,0,0,0,0,0,0,0
2022-07-07,76,13100,0,0,0,0,0,0,0,0,0,7600,0,0,0,0,0,0,0,0,0,0,665400,0,0,0,18400,0,0,0,0,0,0,0,0,0,0
2022-07-29,76,0,27200,0,0,0,0,0,28800,0,0,0,4700,0,0,0,0,0,0,0,0,0,0,0,0,0,34600,0,0,0,0,27800,0,0,0,0,0
2022-07-23,76,0,18000,0,0,0,0,0,0,0,0,0,5800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31800,32200,0,61700,0,0
2022-07-20,76,0,18500,0,0,0,0,0,0,0,0,35700,0,0,0,0,0,29100,0,0,0,0,0,0,0,0,0,0,0,0,11800,0,0,0,96300,0,0
2022-07-13,76,0,18800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31370,0,22700,0,0,0,0,0,0,35900,0,0,0,0
2022-07-27,76,0,24200,0,0,0,0,0,0,0,0,19300,0,21100,0,0,0,0,0,0,0,13800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-15,76,18400,19400,0,0,0,0,0,0,0,0,16700,0,31800,133100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-06,76,0,24400,0,0,0,0,0,0,132300,37600,0,0,0,0,0,0,0,0,0,34000,0,0,0,0,0,0,38700,0,0,0,0,0,0,0,0,0
2022-07-25,76,0,0,0,0,0,0,0,0,11700,0,0,0,0,135400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12200,0,0,72400,0,0
2022-07-28,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7200,0,0,0,0,0,0,0,0,0,0
2022-07-18,76,0,21600,0,0,0,0,0,0,0,0,24200,0,0,0,0,0,0,0,0,0,0,272600,0,29000,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-31,76,18800,27700,0,0,0,0,0,0,0,0,0,9800,0,0,0,0,0,0,0,15200,0,0,0,0,0,0,0,39900,0,0,0,0,0,0,0,0
2022-07-03,76,0,18100,0,0,142700,0,0,0,0,0,0,8700,0,0,0,0,37500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-11,76,0,29000,0,28600,0,0,0,0,0,0,42600,0,0,0,0,339940,0,0,0,0,0,0,0,0,0,0,0,0,25100,0,0,15300,0,74900,0,0
2022-07-05,76,0,0,0,0,0,0,0,0,0,46100,0,0,0,52900,0,0,0,0,0,0,0,0,0,0,0,0,8600,0,0,0,0,0,0,0,0,0
2022-07-24,76,0,17200,0,22000,217600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16600,0,0,0,0,0,0,0,0,0,0
2022-07-17,77,0,21100,0,39000,0,0,2800,0,0,0,0,0,0,0,0,0,0,0,0,21000,0,0,26920,0,51500,13300,0,0,0,0,0,0,0,0,0,0
2022-07-08,77,0,23200,0,46300,0,0,2800,0,37300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23700,0,0,0,0,0,21621,0,0,0
2022-07-14,77,0,15600,4158250,0,260100,23800,2800,0,0,0,27900,0,0,0,0,0,0,0,0,0,0,544800,0,0,0,0,0,0,0,0,0,0,0,0,2453080,1705170
2022-07-02,77,0,20500,0,49000,0,32900,2800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13600,0,0,0,0,17700,0,0,0,0,0
2022-07-18,77,0,0,0,0,0,0,2800,0,0,0,7600,0,0,0,18518,0,0,0,0,22900,0,682000,23760,0,42800,0,0,0,0,0,0,0,0,0,0,0
2022-07-26,77,0,16100,0,24900,0,24400,2800,0,0,0,0,4300,12000,0,0,0,0,0,0,0,0,0,0,0,0,0,9000,0,0,0,0,0,0,0,0,0
2022-07-09,77,17200,0,0,0,0,0,2800,0,0,0,0,0,0,0,0,0,45100,0,0,0,0,0,0,0,0,17600,0,0,0,0,0,0,0,96300,0,0
2022-07-27,77,0,21100,0,0,110400,0,2800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5600,0,0,0,39100,0,0,41600,0,0
2022-07-11,77,0,16900,0,0,0,0,2800,0,0,27900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15800,0,0,0,0,20600,0,86000,0,0
2022-07-06,77,0,18600,0,0,0,0,2800,0,0,0,0,4100,0,0,0,0,0,0,0,0,0,0,0,0,0,17600,0,0,37700,0,21600,0,28043,0,0,0
2022-07-24,77,0,28800,0,0,0,0,2800,0,128900,0,0,0,0,0,0,0,0,0,0,0,37400,0,5930,16100,42900,0,0,0,0,0,0,0,0,0,0,0
2022-07-12,77,0,19800,0,0,0,0,2800,0,0,52700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30700,32000,0,0,0,0,0
2022-07-29,77,0,25700,0,0,0,0,2800,0,0,0,0,6300,0,0,0,0,0,0,0,0,0,0,38880,0,37200,0,0,33200,0,0,0,0,0,0,0,0
2022-07-10,77,0,21600,0,0,0,0,2800,0,0,57600,0,5600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32800,0,0,0,0,0,0,0
2022-07-05,77,0,18300,0,0,0,0,2800,23900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-16,77,0,27900,0,0,0,0,2800,0,0,0,0,0,0,89700,0,0,0,0,0,0,30900,46800,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-04,77,0,19600,0,0,0,17300,2800,0,0,0,0,5100,0,0,0,0,0,0,0,0,22800,0,0,0,0,0,9500,0,0,0,0,0,0,0,0,0
2022-07-13,77,0,0,0,26700,0,0,2800,0,0,0,42100,0,12800,0,0,0,0,0,0,0,26100,0,0,0,0,18300,0,0,0,0,0,0,0,0,0,0
2022-07-23,77,17800,0,0,0,0,0,2800,0,0,0,0,0,12100,0,0,0,30400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-21,77,0,29000,5517350,0,0,0,2800,0,0,0,0,0,0,0,0,428826,0,0,0,0,0,714800,0,0,0,0,0,0,27300,0,31500,0,0,0,4236120,1281230
2022-07-19,77,0,0,0,0,0,0,2800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32100,0,9900,0,0,0,0,0,0,0,0
2022-07-02,78,0,22100,0,0,0,0,0,0,0,0,0,0,0,148900,0,0,0,0,0,0,35900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-25,78,0,18700,0,0,0,0,0,7800,0,17200,0,8800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10600,0,33800,0,0,0,0,0,0,0
2022-07-06,78,0,28900,0,0,0,27800,0,23800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-16,78,0,15700,0,0,0,0,0,0,121500,0,0,0,0,25100,0,0,19900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-10,78,19600,18800,0,0,0,0,0,0,0,58000,0,0,0,0,0,0,27600,0,0,0,0,0,0,37700,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-01,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20100,0,349800,0,0,0,24600,0,0,0,0,0,0,0,67500,0,0
2022-07-08,78,0,0,0,0,0,0,0,0,0,3400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39600,9400,0,0,0,0,0,0,0
2022-07-09,78,0,16200,0,0,0,0,0,0,0,0,0,6400,22400,0,17666,0,0,0,0,0,0,500800,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-12,78,0,16400,0,0,0,0,0,0,109800,0,0,7900,0,0,0,0,0,0,0,0,0,0,0,38200,0,0,0,0,0,0,0,29500,0,0,0,0
2022-07-19,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20200,0,7100,0,0,0,0,0
2022-07-31,78,0,19400,0,0,0,11800,0,0,17100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5600,0,0,0,16500,0,0,0,0
2022-07-27,78,0,0,0,0,0,0,0,0,0,22300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31700,21800,0,0,0,0,0,0
2022-07-20,78,0,15400,0,0,0,0,0,0,0,0,0,9300,0,0,0,0,0,0,4503500,0,0,0,0,28900,0,0,0,0,28600,0,0,0,0,0,0,0
2022-07-23,78,14200,0,0,0,0,0,0,0,0,0,42300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-21,78,0,21400,0,42100,0,0,0,0,0,0,19200,0,0,0,0,0,36200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-26,78,14500,19000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23800,0,5100,0,0,0,0,0,0,0,0
2022-07-17,78,0,22900,0,21700,21100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20800,0,0,8400,0,0,0,0
2022-07-13,78,0,29100,0,47100,0,31000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17500,0,0,0,0,0,0,0,0,0
2022-07-14,78,0,26100,0,0,0,21900,0,0,0,0,0,0,0,0,0,0,28400,0,0,0,0,0,0,0,0,0,0,25700,0,0,0,0,0,0,0,0
2022-07-05,78,0,17800,0,48900,0,0,0,0,0,0,26300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39200,0,0,0,0,0,0,41300,0,0
2022-07-15,78,0,19700,0,0,0,0,0,0,23100,0,0,0,0,73400,0,0,0,0,0,20800,0,0,0,0,0,0,0,0,16000,0,0,0,0,94400,0,0
2022-07-24,78,13700,22400,0,0,0,0,0,0,19600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29200,0,0,0,0,0,0,0,0
2022-07-03,78,0,29200,0,0,0,0,0,0,0,0,0,0,0,57300,0,0,0,0,0,14600,5900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-11,78,0,16900,0,0,0,0,0,0,0,14800,0,4700,0,0,0,0,0,0,0,0,0,0,0,0,0,36600,29300,0,16600,0,0,0,0,91000,0,0
2022-07-21,79,0,16200,0,0,0,0,2800,0,0,0,0,0,0,0,0,0,0,0,0,0,9100,0,6560,0,21200,0,0,32700,0,0,0,0,0,0,0,0
2022-07-29,79,18400,17900,0,0,0,0,2800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45070,0,47300,0,0,0,0,0,22300,0,0,0,0,0
2022-07-23,79,0,24800,0,33400,0,0,2800,0,0,30400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25300,0,0,0,0,0,0,0
2022-07-27,79,0,0,0,0,0,0,2800,32900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38500,0,0,0,0
2022-07-02,79,0,23600,0,0,0,0,2800,0,0,0,12500,4100,0,0,0,0,0,0,0,28600,0,0,0,0,0,0,0,0,0,0,18000,0,0,0,0,0
2022-07-17,79,17800,15200,0,0,0,0,2800,0,0,0,0,9100,0,52900,0,0,0,0,0,0,9500,0,0,0,0,0,0,7900,0,0,0,0,0,0,0,0
2022-07-07,79,9900,0,0,0,0,0,2800,0,0,0,47800,6000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28000,0,18100,0,0,0,0,0,0,0
2022-07-09,79,0,23600,0,0,77200,31500,2800,0,0,0,0,8500,0,0,0,0,0,0,0,0,0,263500,0,0,0,0,0,0,24900,0,0,0,0,0,0,0
2022-07-26,79,0,29800,0,0,0,0,2800,0,0,47800,0,0,0,0,0,0,0,0,0,0,0,0,0,23200,0,0,0,13100,26900,0,0,0,0,0,0,0
2022-07-04,79,0,29800,0,0,0,0,2800,0,0,0,15800,0,0,73600,14219,0,0,0,0,0,0,0,47200,0,31000,24800,0,0,0,0,0,0,0,0,0,0
2022-07-14,79,0,19700,0,0,145100,0,2800,0,0,0,0,0,0,0,0,0,0,0,0,22800,29400,0,0,0,0,0,0,0,13700,0,31500,0,0,0,0,0
2022-07-03,79,0,0,0,0,257900,24200,2800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,551800,0,0,0,0,0,0,0,29400,0,0,0,0,0,0
2022-07-19,79,0,23300,0,0,0,0,2800,0,0,0,0,9000,24800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16400,0,0,0,0,0
2022-07-15,79,0,0,0,47000,0,0,2800,0,0,0,0,4100,0,0,0,0,0,0,0,0,35800,0,17660,0,54000,0,0,0,0,0,0,0,0,0,0,0
2022-07-28,79,0,27400,0,0,0,0,2800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,678400,0,31600,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-18,79,11700,22100,0,0,0,0,2800,0,20600,38900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6800,33500,0,0,0,0,0,0,0,0,0
2022-07-06,79,0,0,0,0,181800,0,2800,0,0,0,0,0,0,105200,0,0,0,0,0,0,0,491400,0,17900,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-11,79,0,21300,0,0,0,20000,2800,0,0,0,0,7800,0,0,0,0,0,0,0,12300,0,0,0,0,0,30700,0,0,0,0,0,0,0,0,0,0
2022-07-08,79,0,24900,0,0,56200,0,2800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17000,0,0,0,0,0,0,0,0
2022-07-16,79,6200,26200,0,0,0,0,2800,0,0,0,0,0,33200,0,0,0,0,0,0,24200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-31,79,0,20600,0,0,66300,0,2800,0,0,0,0,8300,0,0,0,0,0,0,0,35300,0,766800,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-20,79,12800,20500,0,0,0,6100,2800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37100,0,0,0,0,0,36400,0,0,0,0
2022-07-10,79,19200,17800,0,0,0,30600,2800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-01,79,12700,22100,0,0,223100,30200,2800,0,0,0,0,5900,0,97300,0,0,35800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-31,80,0,17500,0,0,0,0,0,0,98700,0,0,0,0,0,0,0,0,0,0,0,29700,0,0,0,0,0,22500,0,0,0,0,0,0,0,0,0
2022-07-26,80,0,15300,0,0,288800,32600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13800,0,0,0,0,0
2022-07-20,80,8400,28600,6731350,0,0,0,0,0,0,0,0,3200,19200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39100,0,0,6398570,332780
2022-07-10,80,0,29200,0,0,0,0,0,0,0,0,25600,5600,0,20900,0,0,0,0,0,0,9700,0,0,0,0,0,0,0,0,0,5400,0,0,0,0,0
2022-07-06,80,0,19500,0,0,0,0,0,0,131500,0,0,0,0,0,0,0,0,0,0,0,0,0,33890,0,20900,0,0,0,0,0,0,0,0,0,0,0
2022-07-27,80,0,18400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47200,0,0,0,15000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-19,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7900,0,0,26300,0,0,0,0,0,26100,0,0,0,0,0,0
2022-07-30,80,11600,19600,0,0,0,0,0,9600,0,0,0,9400,0,0,0,0,43400,0,0,0,0,0,0,0,0,0,0,14400,0,0,0,0,0,0,0,0
2022-07-25,80,0,18200,4951600,0,170500,0,0,0,0,49600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37300,0,30700,0,0,35000,0,0,0,4538100,413500
2022-07-12,80,0,0,0,0,0,0,0,0,0,52700,0,0,0,0,0,0,0,0,0,14100,0,0,0,0,0,14400,0,0,23600,0,0,0,0,0,0,0
2022-07-09,80,0,0,0,0,0,0,0,0,0,0,27900,6900,15700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-24,80,0,20500,0,0,0,33100,0,0,0,0,0,3500,0,0,24800,0,0,0,0,34600,0,0,0,0,0,0,0,0,0,14300,0,0,0,0,0,0
2022-07-22,80,0,18400,0,0,0,32500,0,0,0,0,0,0,0,161100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39800,0,0,0,0,0,0,0
2022-07-11,80,0,29800,0,0,234300,0,0,0,0,0,0,0,0,0,0,0,35800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-15,80,0,22100,0,0,0,0,0,0,0,0,0,9200,0,0,0,0,16700,0,0,0,0,470000,0,16600,0,7600,0,0,10100,0,0,0,0,0,0,0
2022-07-14,80,0,19600,0,0,0,0,0,0,33200,0,0,0,23300,0,0,0,0,0,0,0,0,0,0,0,0,0,33500,36300,0,0,0,0,0,0,0,0
2022-07-04,80,8800,15500,0,0,0,17300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25300,0,0,0,0,0,0
2022-07-21,80,0,26200,0,49000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15800,0,0,0,0,0
2022-07-02,80,10100,0,0,0,0,0,0,0,0,0,0,7000,0,20400,0,0,0,0,0,0,12200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-18,80,0,0,0,0,0,0,0,0,0,27600,0,0,0,0,0,0,38900,0,0,0,35400,0,0,0,0,0,0,0,0,0,0,0,0,54100,0,0
2022-07-28,80,0,27300,0,48600,96700,0,0,0,0,0,0,8700,0,0,0,0,0,0,0,0,29000,0,14310,0,36400,0,0,0,0,0,0,0,47530,0,0,0
2022-07-03,80,0,27300,0,0,0,0,0,0,63300,0,0,5000,0,64900,0,0,0,0,0,0,0,0,0,0,0,0,0,37200,0,0,0,0,0,0,0,0
2022-07-05,80,15000,19000,0,0,0,0,0,0,0,0,21400,3700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31300,0,16000,0,0,0,0,0,0
2022-07-23,80,0,29400,0,0,0,0,0,0,0,0,0,4000,11200,0,0,0,0,0,0,0,0,167900,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-08,80,0,20300,0,0,0,0,0,0,0,0,5300,4800,33900,0,0,0,0,0,0,32500,0,0,0,0,0,0,0,0,0,0,0,0,44096,0,0,0
2022-07-13,81,0,21900,0,0,0,0,0,37700,47500,56400,0,3100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36200,0,0,0,0,0
2022-07-30,81,0,15400,0,0,0,0,0,0,0,48300,0,0,0,0,0,0,0,0,0,0,0,0,47040,0,32300,0,0,33600,0,0,0,0,0,0,0,0
2022-07-05,81,8000,15200,0,0,0,0,0,0,0,14000,0,4300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26600,0,0,0,0,0
2022-07-09,81,0,28700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49400,0,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,58500,0,0
2022-07-01,81,0,20500,0,0,0,31400,0,0,0,0,0,0,0,43400,0,0,0,0,0,25800,0,505800,0,0,0,0,0,27700,0,0,0,0,0,0,0,0
2022-07-07,81,12000,15000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,326600,20290,0,34800,33400,0,0,0,0,0,0,0,0,0,0
2022-07-20,81,0,15700,0,0,0,37200,0,18100,0,0,0,0,0,0,0,0,0,0,0,34200,0,0,0,0,0,0,0,27100,0,0,0,0,0,0,0,0
2022-07-31,81,15800,0,0,0,0,0,0,0,0,0,0,8900,0,0,0,0,0,0,0,0,25200,0,0,29000,0,0,0,0,5700,0,19500,0,0,0,0,0
2022-07-04,81,18600,0,0,0,195500,0,0,0,0,0,0,0,0,0,0,0,40900,0,4905300,0,0,0,0,0,0,0,0,0,0,24500,0,21000,0,0,0,0
2022-07-03,81,0,16300,0,0,0,0,0,0,0,0,0,8400,0,0,0,0,0,0,0,0,0,0,41960,0,27700,32300,26600,0,0,0,0,0,0,0,0,0
2022-07-18,81,4600,26900,0,0,0,0,0,0,0,0,0,7500,30300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21100,0,0,38100,0,0,0,0,0
2022-07-28,81,0,25800,0,0,0,0,0,0,0,0,0,7800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36500,0,0,35200,0,0,0,0
2022-07-06,81,0,17700,0,0,0,0,0,0,0,0,0,7100,0,0,0,0,0,0,0,0,0,0,21740,0,45000,0,0,32500,0,0,0,6200,0,0,0,0
2022-07-29,81,0,19300,0,0,0,0,0,0,0,49200,0,7200,18100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11500,0,0,0,0
2022-07-25,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,474106,0,0,0,0,0,511600,0,0,0,26400,0,0,0,0,31700,0,0,0,0,0
2022-07-15,81,0,16600,0,0,0,34400,0,0,0,54900,0,0,0,0,0,0,0,0,0,38100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-12,81,0,29300,0,0,0,6000,0,0,0,0,0,0,0,152100,0,0,0,0,0,0,0,0,0,0,0,0,0,5700,0,0,0,0,0,0,0,0
2022-07-10,81,0,24200,0,0,0,0,0,0,0,49000,20900,3400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16500,0,20400,0,0,0,0,0,0
2022-07-16,81,16600,18800,0,0,0,0,0,0,0,36200,0,4000,0,0,0,0,0,0,0,14800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-08,81,0,0,0,0,0,0,0,0,0,53600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-21,81,0,18200,0,0,0,0,0,0,0,21000,0,8900,0,0,27073,0,0,0,0,0,0,0,0,0,0,0,0,0,25600,0,0,0,0,0,0,0
2022-07-26,81,0,24800,0,0,0,0,0,0,0,0,45800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27700,0,0,0,0,0,0,0,0,0
2022-07-11,81,0,0,0,0,0,0,0,0,0,41400,0,0,6200,0,0,0,0,0,0,0,0,0,0,0,0,0,14300,0,26700,0,0,0,0,0,0,0
2022-07-14,82,0,0,0,17600,0,0,0,0,0,0,0,11700,0,160700,0,0,0,0,0,0,0,774300,0,0,0,28400,0,0,0,0,0,0,0,0,0,0
2022-07-15,82,0,18200,0,0,0,0,0,0,0,0,16800,6200,32200,0,0,0,0,0,0,0,0,0,32290,0,27600,0,0,0,0,0,0,0,0,0,0,0
2022-07-31,82,0,0,0,0,0,0,0,0,0,0,0,5300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-04,82,0,15400,0,0,0,0,0,0,0,0,0,5200,0,0,0,0,0,0,0,0,0,0,27350,0,56400,0,0,0,23300,0,0,0,0,0,0,0
2022-07-01,82,0,15500,0,0,0,0,0,0,0,0,13200,8800,0,0,0,0,0,0,0,5500,0,0,0,0,0,26000,0,10600,0,0,0,0,0,0,0,0
2022-07-25,82,0,0,0,23700,0,0,0,0,0,0,0,10500,0,0,0,0,16600,0,0,0,0,0,0,0,0,23700,0,0,0,0,17700,0,0,61700,0,0
2022-07-19,82,0,19000,0,0,272800,0,0,0,0,0,0,7900,0,0,0,0,0,0,0,0,0,0,0,26200,0,0,0,0,0,0,30000,27000,0,0,0,0
2022-07-06,82,0,29800,0,0,0,0,0,0,90000,32400,0,7900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
